,year,SOI,NumChild,NS,GR,NR,BS,MB,EDD,ERD,BDD,BRD
3206,1990,37,2,471,1.85,1,325,325,0,0,120,0.33
3207,1990,37,3,583,1.85,1,403,403,0,0,120,0.33
3208,1990,37,4,682,1.85,1,472,472,0,0,120,0.33
3209,1990,38,1,380,1.85,1,380,380,0,0,120,0.33
3210,1990,38,2,444,1.85,1,444,444,0,0,120,0.33
3211,1990,38,3,541,1.85,1,541,541,0,0,120,0.33
3212,1990,38,4,634,1.85,1,634,634,0,0,120,0.33
3213,1990,39,1,461,1.85,1,330,330,0,0,120,0.33
3214,1990,39,2,587,1.85,1,421,421,0,0,120,0.33
3215,1990,39,3,724,1.85,1,514,514,0,0,120,0.33
3216,1990,39,4,859,1.85,1,607,607,0,0,120,0.33
3217,1990,40,1,449,1.85,1,449,449,0,0,120,0.33
3218,1990,40,2,554,1.85,1,554,554,0,0,120,0.33
3219,1990,40,3,632,1.85,1,632,632,0,0,120,0.33
3220,1990,40,4,710,1.85,1,710,710,0,0,120,0.33
3221,1990,41,1,350,1.85,1,350,167,0,0,120,0.33
3222,1990,41,2,440,1.85,1,440,210,0,0,120,0.33
3223,1990,41,3,529,1.85,1,529,252,0,0,120,0.33
3224,1990,41,4,618,1.85,1,618,295,0,0,120,0.33
3225,1990,42,1,340,1.85,1,340,340,0,0,120,0.33
3226,1990,42,2,385,1.85,1,385,385,0,0,120,0.33
3227,1990,42,3,429,1.85,1,429,429,0,0,120,0.33
3228,1990,42,4,473,1.85,1,473,473,0,0,120,0.33
3229,1990,43,1,316,1.85,1,316,150,0,0,120,0.33
3230,1990,43,2,412,1.85,1,412,195,0,0,120,0.33
3231,1990,43,3,502,1.85,1,502,238,0,0,120,0.33
3232,1990,43,4,587,1.85,1,587,278,0,0,120,0.33
3233,1990,44,1,493,1.85,1,158,158,0,0,120,0.33
3234,1990,44,2,574,1.85,1,184,184,0,0,120,0.33
3235,1990,44,3,691,1.85,1,221,221,0,0,120,0.33
3236,1990,44,4,770,1.85,1,246,246,0,0,120,0.33
3237,1990,45,1,431,1.85,1,431,323,0,0,120,0.33
3238,1990,45,2,537,1.85,1,537,402,0,0,120,0.33
3239,1990,45,3,627,1.85,1,627,470,0,0,120,0.33
3240,1990,45,4,715,1.85,1,715,536,0,0,120,0.33
3241,1990,46,1,817,1.85,1,556,556,0,0,120,0.33
3242,1990,46,2,973,1.85,1,662,662,0,0,120,0.33
3243,1990,46,3,1090,1.85,1,740,740,0,0,120,0.33
3244,1990,46,4,1225,1.85,1,834,834,0,0,120,0.33
3245,1990,47,1,257,1.85,1,231,231,0,0,120,0.33
3246,1990,47,2,322,1.85,1,291,291,0,0,120,0.33
3247,1990,47,3,386,1.85,1,347,347,0,0,120,0.33
3248,1990,47,4,457,1.85,1,410,410,0,0,120,0.33
3249,1990,48,1,733,1.85,1,404,404,0,0,120,0.33
3250,1990,48,2,907,1.85,1,501,501,0,0,120,0.33
3251,1990,48,3,1068,1.85,1,589,589,0,0,120,0.33
3252,1990,48,4,1230,1.85,1,679,679,0,0,120,0.33
3253,1990,49,1,401,1.85,1,201,201,0,0,120,0.33
3254,1990,49,2,497,1.85,1,249,249,0,0,120,0.33
3255,1990,49,3,623,1.85,1,312,312,0,0,120,0.33
3256,1990,49,4,719,1.85,1,360,360,0,0,120,0.33
3257,1990,50,1,550,1.85,1,440,440,0,0,120,0.33
3258,1990,50,2,647,1.85,1,517,517,0,0,120,0.33
3259,1990,50,3,772,1.85,1,617,617,0,0,120,0.33
3260,1990,50,4,886,1.85,1,708,708,0,0,120,0.33
3261,1990,51,1,320,1.85,1,320,320,0,0,120,0.33
3262,1990,51,2,360,1.85,1,360,360,0,0,120,0.33
3263,1990,51,3,390,1.85,1,390,390,0,0,120,0.33
3264,1990,51,4,450,1.85,1,450,450,0,0,120,0.33
3265,1991,1,1,509,1.85,1,93,93,0,0,120,0.33
3266,1991,1,2,603,1.85,1,124,124,0,0,120,0.33
3267,1991,1,3,707,1.85,1,155,155,0,0,120,0.33
3268,1991,1,4,819,1.85,1,186,186,0,0,120,0.33
3269,1991,2,1,792,1.85,1,792,792,0,0,120,0.33
3270,1991,2,2,891,1.85,1,891,891,0,0,120,0.33
3271,1991,2,3,990,1.85,1,990,990,0,0,120,0.33
3272,1991,2,4,1089,1.85,1,1089,1089,0,0,120,0.33
3273,1991,3,1,740,1.85,1,266,266,0,0,120,0.33
3274,1991,3,2,928,1.85,1,334,334,0,0,120,0.33
3275,1991,3,3,1116,1.85,1,401,401,0,0,120,0.33
3276,1991,3,4,1305,1.85,1,469,469,0,0,120,0.33
3277,1991,4,1,560,1.85,1,162,162,0,0,120,0.33
3278,1991,4,2,705,1.85,1,204,204,0,0,120,0.33
3279,1991,4,3,850,1.85,1,247,247,0,0,120,0.33
3280,1991,4,4,985,1.85,1,286,286,0,0,120,0.33
3281,1991,5,1,560,1.85,1,560,560,0,0,120,0.33
3282,1991,5,2,694,1.85,1,694,694,0,0,120,0.33
3283,1991,5,3,824,1.85,1,824,824,0,0,120,0.33
3284,1991,5,4,940,1.85,1,940,940,0,0,120,0.33
3285,1991,6,1,331,1.85,1,331,280,0,0,120,0.33
3286,1991,6,2,421,1.85,1,421,356,0,0,120,0.33
3287,1991,6,3,510,1.85,1,510,432,0,0,120,0.33
3288,1991,6,4,605,1.85,1,605,512,0,0,120,0.33
3289,1991,7,1,473,1.85,1,473,443,0,0,120,0.33
3290,1991,7,2,581,1.85,1,581,543,0,0,120,0.33
3291,1991,7,3,683,1.85,1,683,639,0,0,120,0.33
3292,1991,7,4,781,1.85,1,781,731,0,0,120,0.33
3293,1991,8,1,270,1.85,1,270,270,0,0,120,0.33
3294,1991,8,2,338,1.85,1,338,338,0,0,120,0.33
3295,1991,8,3,407,1.85,1,407,407,0,0,120,0.33
3296,1991,8,4,475,1.85,1,475,475,0,0,120,0.33
3297,1991,9,1,560,1.85,1,321,321,0,0,120,0.33
3298,1991,9,2,712,1.85,1,409,409,0,0,120,0.33
3299,1991,9,3,870,1.85,1,499,499,0,0,120,0.33
3300,1991,9,4,1002,1.85,1,575,575,0,0,120,0.33
3301,1991,10,1,668,1.85,1,225,225,0,0,120,0.33
3302,1991,10,2,838,1.85,1,294,294,0,0,120,0.33
3303,1991,10,3,1008,1.85,1,346,346,0,0,120,0.33
3304,1991,10,4,1178,1.85,1,400,400,0,0,120,0.33
3305,1991,11,1,356,1.85,1,356,235,0,0,120,0.33
3306,1991,11,2,424,1.85,1,424,280,0,0,120,0.33
3307,1991,11,3,500,1.85,1,500,330,0,0,120,0.33
3308,1991,11,4,573,1.85,1,573,378,0,0,120,0.33
3309,1991,12,1,850,1.85,1,531,531,0,0,120,0.33
3310,1991,12,2,1067,1.85,1,666,666,0,0,120,0.33
3311,1991,12,3,1284,1.85,1,802,802,0,0,120,0.33
3312,1991,12,4,1500,1.85,1,937,937,0,0,120,0.33
3313,1991,13,1,446,1.85,1,329,329,0,0,120,0.33
3314,1991,13,2,554,1.85,1,412,412,0,0,120,0.33
3315,1991,13,3,627,1.85,1,485,485,0,0,120,0.33
3316,1991,13,4,700,1.85,1,558,558,0,0,120,0.33
3317,1991,14,1,589,1.85,1,268,268,0,0,120,0.33
3318,1991,14,2,811,1.85,1,367,367,0,0,120,0.33
3319,1991,14,3,914,1.85,1,414,414,0,0,120,0.33
3320,1991,14,4,1069,1.85,1,485,485,0,0,120,0.33
3321,1991,15,1,255,1.85,1,229,229,0,0,120,0.33
3322,1991,15,2,320,1.85,1,288,288,0,0,120,0.33
3323,1991,15,3,385,1.85,1,346,346,0,0,120,0.33
3324,1991,15,4,450,1.85,1,405,405,0,0,120,0.33
3325,1991,16,1,421,1.85,1,361,361,0,0,120,0.33
3326,1991,16,2,497,1.85,1,426,426,0,0,120,0.33
3327,1991,16,3,578,1.85,1,495,495,0,0,120,0.33
3328,1991,16,4,640,1.85,1,548,548,0,0,120,0.33
3329,1991,17,1,321,1.85,1,321,321,0,0,120,0.33
3330,1991,17,2,396,1.85,1,396,396,0,0,120,0.33
3331,1991,17,3,462,1.85,1,462,462,0,0,120,0.33
3332,1991,17,4,521,1.85,1,521,521,0,0,120,0.33
3333,1991,18,1,460,1.85,1,460,196,0,0,120,0.33
3334,1991,18,2,526,1.85,1,526,228,0,0,120,0.33
3335,1991,18,3,592,1.85,1,592,285,0,0,120,0.33
3336,1991,18,4,658,1.85,1,658,333,0,0,120,0.33
3337,1991,19,1,472,1.85,1,138,138,0,0,120,0.33
3338,1991,19,2,658,1.85,1,190,190,0,0,120,0.33
3339,1991,19,3,809,1.85,1,277,277,0,0,120,0.33
3340,1991,19,4,955,1.85,1,277,277,0,0,120,0.33
3341,1991,20,1,485,1.85,1,485,337,0,0,120,0.33
3342,1991,20,2,652,1.85,1,652,453,0,0,120,0.33
3343,1991,20,3,819,1.85,1,819,569,0,0,120,0.33
3344,1991,20,4,986,1.85,1,986,685,0,0,120,0.33
3345,1991,21,1,439,1.85,1,317,317,0,0,120,0.33
3346,1991,21,2,562,1.85,1,406,406,0,0,120,0.33
3347,1991,21,3,677,1.85,1,489,489,0,0,120,0.33
3348,1991,21,4,783,1.85,1,566,566,0,0,120,0.33
3349,1991,22,1,486,1.85,1,486,486,0,0,120,0.33
3350,1991,22,2,579,1.85,1,579,579,0,0,120,0.33
3351,1991,22,3,668,1.85,1,668,668,0,0,120,0.33
3352,1991,22,4,760,1.85,1,760,760,0,0,120,0.33
3353,1991,23,1,446,1.85,1,446,371,0,0,120,0.33
3354,1991,23,2,551,1.85,1,551,459,0,0,120,0.33
3355,1991,23,3,676,1.85,1,676,563,0,0,120,0.33
3356,1991,23,4,791,1.85,1,791,658,0,0,120,0.33
3357,1991,24,1,473,1.85,1,437,437,0,0,120,0.33
3358,1991,24,2,586,1.85,1,532,532,0,0,120,0.33
3359,1991,24,3,717,1.85,1,621,621,0,0,120,0.33
3360,1991,24,4,697,1.85,1,697,697,0,0,120,0.33
3361,1991,25,1,293,1.85,1,293,96,0,0,120,0.33
3362,1991,25,2,368,1.85,1,368,120,0,0,120,0.33
3363,1991,25,3,443,1.85,1,443,144,0,0,120,0.33
3364,1991,25,4,518,1.85,1,518,168,0,0,120,0.33
3365,1991,26,1,250,1.85,1,228,228,0,0,120,0.33
3366,1991,26,2,312,1.85,1,285,285,0,0,120,0.33
3367,1991,26,3,365,1.85,1,333,333,0,0,120,0.33
3368,1991,26,4,414,1.85,1,378,378,0,0,120,0.33
3369,1991,27,1,381,1.85,1,310,310,0,0,120,0.33
3370,1991,27,2,478,1.85,1,389,389,0,0,120,0.33
3371,1991,27,3,575,1.85,1,468,468,0,0,120,0.33
3372,1991,27,4,673,1.85,1,548,548,0,0,120,0.33
3373,1991,28,1,293,1.85,1,293,293,0,0,120,0.33
3374,1991,28,2,364,1.85,1,364,364,0,0,120,0.33
3375,1991,28,3,435,1.85,1,435,435,0,0,120,0.33
3376,1991,28,4,506,1.85,1,506,506,0,0,120,0.33
3377,1991,29,1,450,1.85,1,270,270,0,0,120,0.33
3378,1991,29,2,550,1.85,1,330,330,0,0,120,0.33
3379,1991,29,3,650,1.85,1,390,390,0,0,120,0.33
3380,1991,29,4,750,1.85,1,450,450,0,0,120,0.33
3381,1991,30,1,451,1.85,1,451,451,0,0,120,0.33
3382,1991,30,2,516,1.85,1,516,516,0,0,120,0.33
3383,1991,30,3,575,1.85,1,575,575,0,0,120,0.33
3384,1991,30,4,631,1.85,1,631,631,0,0,120,0.33
3385,1991,31,1,322,1.85,1,322,322,0,0,120,0.33
3386,1991,31,2,424,1.85,1,424,424,0,0,120,0.33
3387,1991,31,3,488,1.85,1,488,488,0,0,120,0.33
3388,1991,31,4,552,1.85,1,552,552,0,0,120,0.33
3389,1991,32,1,258,1.85,1,258,258,0,0,120,0.33
3390,1991,32,2,324,1.85,1,324,324,0,0,120,0.33
3391,1991,32,3,389,1.85,1,389,389,0,0,120,0.33
3392,1991,32,4,455,1.85,1,455,455,0,0,120,0.33
3393,1991,33,1,468,1.85,1,468,468,0,0,120,0.33
3394,1991,33,2,577,1.85,1,577,577,0,0,120,0.33
3395,1991,33,3,687,1.85,1,687,687,0,0,120,0.33
3396,1991,33,4,800,1.85,1,800,800,0,0,120,0.33
3397,1991,34,1,472,1.85,1,472,231,0,0,120,0.33
3398,1991,34,2,544,1.85,1,544,266,0,0,120,0.33
3399,1991,34,3,594,1.85,1,594,291,0,0,120,0.33
3400,1991,34,4,648,1.85,1,648,317,0,0,120,0.33
3401,1991,35,1,326,1.85,1,326,326,0,0,120,0.33
3402,1991,35,2,401,1.85,1,401,401,0,0,120,0.33
3403,1991,35,3,491,1.85,1,491,491,0,0,120,0.33
3404,1991,35,4,558,1.85,1,558,558,0,0,120,0.33
3405,1991,36,1,670,1.85,1,274,274,0,0,120,0.33
3406,1991,36,2,817,1.85,1,334,334,0,0,120,0.33
3407,1991,36,3,1010,1.85,1,413,413,0,0,120,0.33
3408,1991,36,4,1181,1.85,1,483,483,0,0,120,0.33
3409,1991,37,1,364,1.85,1,264,264,0,0,120,0.33
3410,1991,37,2,471,1.85,1,341,341,0,0,120,0.33
3411,1991,37,3,583,1.85,1,423,423,0,0,120,0.33
3412,1991,37,4,682,1.85,1,495,495,0,0,120,0.33
3413,1991,38,1,380,1.85,1,380,380,0,0,120,0.33
3414,1991,38,2,444,1.85,1,444,444,0,0,120,0.33
3415,1991,38,3,541,1.85,1,541,541,0,0,120,0.33
3416,1991,38,4,634,1.85,1,634,634,0,0,120,0.33
3417,1991,39,1,461,1.85,1,316,316,0,0,120,0.33
3418,1991,39,2,587,1.85,1,403,403,0,0,120,0.33
3419,1991,39,3,724,1.85,1,497,497,0,0,120,0.33
3420,1991,39,4,859,1.85,1,589,589,0,0,120,0.33
3421,1991,40,1,449,1.85,1,449,449,0,0,120,0.33
3422,1991,40,2,554,1.85,1,554,554,0,0,120,0.33
3423,1991,40,3,632,1.85,1,632,632,0,0,120,0.33
3424,1991,40,4,710,1.85,1,710,710,0,0,120,0.33
3425,1991,41,1,350,1.85,1,350,167,0,0,120,0.33
3426,1991,41,2,440,1.85,1,440,210,0,0,120,0.33
3427,1991,41,3,529,1.85,1,529,252,0,0,120,0.33
3428,1991,41,4,618,1.85,1,618,295,0,0,120,0.33
3429,1991,42,1,357,1.85,1,357,357,0,0,120,0.33
3430,1991,42,2,404,1.85,1,404,404,0,0,120,0.33
3431,1991,42,3,450,1.85,1,450,450,0,0,120,0.33
3432,1991,42,4,497,1.85,1,497,497,0,0,120,0.33
3433,1991,43,1,327,1.85,1,327,142,0,0,120,0.33
3434,1991,43,2,426,1.85,1,426,185,0,0,120,0.33
3435,1991,43,3,519,1.85,1,519,226,0,0,120,0.33
3436,1991,43,4,607,1.85,1,607,264,0,0,120,0.33
3437,1991,44,1,493,1.85,1,158,158,0,0,120,0.33
3438,1991,44,2,574,1.85,1,184,184,0,0,120,0.33
3439,1991,44,3,691,1.85,1,221,221,0,0,120,0.33
3440,1991,44,4,770,1.85,1,246,246,0,0,120,0.33
3441,1991,45,1,431,1.85,1,431,323,0,0,120,0.33
3442,1991,45,2,537,1.85,1,537,402,0,0,120,0.33
3443,1991,45,3,627,1.85,1,627,470,0,0,120,0.33
3444,1991,45,4,715,1.85,1,715,536,0,0,120,0.33
3445,1991,46,1,937,1.85,1,567,567,0,0,120,0.33
3446,1991,46,2,1112,1.85,1,673,673,0,0,120,0.33
3447,1991,46,3,1246,1.85,1,755,755,0,0,120,0.33
3448,1991,46,4,1395,1.85,1,845,845,0,0,120,0.33
3449,1991,47,1,257,1.85,1,231,231,0,0,120,0.33
3450,1991,47,2,322,1.85,1,291,291,0,0,120,0.33
3451,1991,47,3,386,1.85,1,347,347,0,0,120,0.33
3452,1991,47,4,457,1.85,1,410,410,0,0,120,0.33
3453,1991,48,1,794,1.85,1,428,428,0,0,120,0.33
3454,1991,48,2,983,1.85,1,531,531,0,0,120,0.33
3455,1991,48,3,1157,1.85,1,624,624,0,0,120,0.33
3456,1991,48,4,1333,1.85,1,719,719,0,0,120,0.33
3457,1991,49,1,401,1.85,1,201,201,0,0,120,0.33
3458,1991,49,2,497,1.85,1,249,249,0,0,120,0.33
3459,1991,49,3,623,1.85,1,312,312,0,0,120,0.33
3460,1991,49,4,719,1.85,1,360,360,0,0,120,0.33
3461,1991,50,1,550,1.85,1,440,440,0,0,120,0.33
3462,1991,50,2,647,1.85,1,517,517,0,0,120,0.33
3463,1991,50,3,772,1.85,1,617,617,0,0,120,0.33
3464,1991,50,4,886,1.85,1,708,708,0,0,120,0.33
3465,1991,51,1,585,1.85,1,585,585,0,0,120,0.33
3466,1991,51,2,674,1.85,1,674,674,0,0,120,0.33
3467,1991,51,3,753,1.85,1,753,753,0,0,120,0.33
3468,1991,51,4,908,1.85,1,908,908,0,0,120,0.33
3469,1992,1,1,563,1.85,1,137,137,0,0,120,0.33
3470,1992,1,2,673,1.85,1,164,164,0,0,120,0.33
3471,1992,1,3,793,1.85,1,194,194,0,0,120,0.33
3472,1992,1,4,919,1.85,1,225,225,0,0,120,0.33
3473,1992,2,1,821,1.85,1,821,821,0,0,120,0.33
3474,1992,2,2,923,1.85,1,923,923,0,0,120,0.33
3475,1992,2,3,1025,1.85,1,1025,1025,0,0,120,0.33
3476,1992,2,4,1127,1.85,1,1127,1127,0,0,120,0.33
3477,1992,3,1,765,1.85,1,275,275,0,0,120,0.33
3478,1992,3,2,964,1.85,1,347,347,0,0,120,0.33
3479,1992,3,3,1162,1.85,1,418,418,0,0,120,0.33
3480,1992,3,4,1359,1.85,1,489,489,0,0,120,0.33
3481,1992,4,1,560,1.85,1,162,162,0,0,120,0.33
3482,1992,4,2,705,1.85,1,204,204,0,0,120,0.33
3483,1992,4,3,850,1.85,1,247,247,0,0,120,0.33
3484,1992,4,4,985,1.85,1,286,286,0,0,120,0.33
3485,1992,5,1,567,1.85,1,567,511,0,0,120,0.33
3486,1992,5,2,703,1.85,1,703,633,0,0,120,0.33
3487,1992,5,3,834,1.85,1,834,753,0,0,120,0.33
3488,1992,5,4,952,1.85,1,952,859,0,0,120,0.33
3489,1992,6,1,331,1.85,1,331,280,0,0,120,0.33
3490,1992,6,2,421,1.85,1,421,356,0,0,120,0.33
3491,1992,6,3,510,1.85,1,510,432,0,0,120,0.33
3492,1992,6,4,605,1.85,1,605,512,0,0,120,0.33
3493,1992,7,1,473,1.85,1,473,443,0,0,120,0.33
3494,1992,7,2,581,1.85,1,581,543,0,0,120,0.33
3495,1992,7,3,683,1.85,1,683,639,0,0,120,0.33
3496,1992,7,4,781,1.85,1,781,731,0,0,120,0.33
3497,1992,8,1,270,1.85,1,270,270,0,0,120,0.33
3498,1992,8,2,338,1.85,1,338,338,0,0,120,0.33
3499,1992,8,3,407,1.85,1,407,407,0,0,120,0.33
3500,1992,8,4,475,1.85,1,475,475,0,0,120,0.33
3501,1992,9,1,560,1.85,1,321,321,0,0,120,0.33
3502,1992,9,2,712,1.85,1,409,409,0,0,120,0.33
3503,1992,9,3,870,1.85,1,499,499,0,0,120,0.33
3504,1992,9,4,1002,1.85,1,575,575,0,0,120,0.33
3505,1992,10,1,740,1.85,1,241,241,0,0,120,0.33
3506,1992,10,2,928,1.85,1,303,303,0,0,120,0.33
3507,1992,10,3,1117,1.85,1,364,364,0,0,120,0.33
3508,1992,10,4,1305,1.85,1,426,426,0,0,120,0.33
3509,1992,11,1,356,1.85,1,356,235,0,0,120,0.33
3510,1992,11,2,424,1.85,1,424,280,0,0,120,0.33
3511,1992,11,3,500,1.85,1,500,330,0,0,120,0.33
3512,1992,11,4,573,1.85,1,573,378,0,0,120,0.33
3513,1992,12,1,880,1.85,1,550,550,0,0,120,0.33
3514,1992,12,2,1109,1.85,1,693,693,0,0,120,0.33
3515,1992,12,3,1337,1.85,1,835,835,0,0,120,0.33
3516,1992,12,4,1562,1.85,1,976,976,0,0,120,0.33
3517,1992,13,1,446,1.85,1,254,254,0,0,120,0.33
3518,1992,13,2,554,1.85,1,315,315,0,0,120,0.33
3519,1992,13,3,627,1.85,1,357,357,0,0,120,0.33
3520,1992,13,4,700,1.85,1,399,399,0,0,120,0.33
3521,1992,14,1,616,1.85,1,268,268,0,0,120,0.33
3522,1992,14,2,844,1.85,1,367,367,0,0,120,0.33
3523,1992,14,3,952,1.85,1,414,414,0,0,120,0.33
3524,1992,14,4,1116,1.85,1,485,485,0,0,120,0.33
3525,1992,15,1,255,1.85,1,229,229,0,0,120,0.33
3526,1992,15,2,320,1.85,1,288,288,0,0,120,0.33
3527,1992,15,3,385,1.85,1,346,346,0,0,120,0.33
3528,1992,15,4,450,1.85,1,405,405,0,0,120,0.33
3529,1992,16,1,719,1.85,1,361,361,0,0,120,0.33
3530,1992,16,2,849,1.85,1,426,426,0,0,120,0.33
3531,1992,16,3,986,1.85,1,495,495,0,0,120,0.33
3532,1992,16,4,1092,1.85,1,548,548,0,0,120,0.33
3533,1992,17,1,326,1.85,1,326,326,0,0,120,0.33
3534,1992,17,2,403,1.85,1,403,403,0,0,120,0.33
3535,1992,17,3,471,1.85,1,471,471,0,0,120,0.33
3536,1992,17,4,531,1.85,1,531,531,0,0,120,0.33
3537,1992,18,1,460,1.85,1,460,196,0,0,120,0.33
3538,1992,18,2,526,1.85,1,526,228,0,0,120,0.33
3539,1992,18,3,592,1.85,1,592,285,0,0,120,0.33
3540,1992,18,4,658,1.85,1,658,333,0,0,120,0.33
3541,1992,19,1,472,1.85,1,136,136,0,0,120,0.33
3542,1992,19,2,658,1.85,1,190,190,0,0,120,0.33
3543,1992,19,3,809,1.85,1,234,234,0,0,120,0.33
3544,1992,19,4,955,1.85,1,277,277,0,0,120,0.33
3545,1992,20,1,412,1.85,1,412,337,0,0,120,0.33
3546,1992,20,2,553,1.85,1,553,453,0,0,120,0.33
3547,1992,20,3,695,1.85,1,695,569,0,0,120,0.33
3548,1992,20,4,835,1.85,1,835,685,0,0,120,0.33
3549,1992,21,1,407,1.85,1,294,294,0,0,120,0.33
3550,1992,21,2,522,1.85,1,377,377,0,0,120,0.33
3551,1992,21,3,628,1.85,1,454,454,0,0,120,0.33
3552,1992,21,4,728,1.85,1,526,526,0,0,120,0.33
3553,1992,22,1,486,1.85,1,486,486,0,0,120,0.33
3554,1992,22,2,579,1.85,1,579,579,0,0,120,0.33
3555,1992,22,3,668,1.85,1,668,668,0,0,120,0.33
3556,1992,22,4,760,1.85,1,760,760,0,0,120,0.33
3557,1992,23,1,446,1.85,1,371,371,0,0,120,0.33
3558,1992,23,2,551,1.85,1,459,459,0,0,120,0.33
3559,1992,23,3,676,1.85,1,563,563,0,0,120,0.33
3560,1992,23,4,791,1.85,1,658,658,0,0,120,0.33
3561,1992,24,1,437,1.85,1,437,437,0,0,120,0.33
3562,1992,24,2,532,1.85,1,532,532,0,0,120,0.33
3563,1992,24,3,621,1.85,1,621,621,0,0,120,0.33
3564,1992,24,4,697,1.85,1,697,697,0,0,120,0.33
3565,1992,25,1,293,1.85,1,293,96,0,0,120,0.33
3566,1992,25,2,368,1.85,1,368,120,0,0,120,0.33
3567,1992,25,3,443,1.85,1,443,144,0,0,120,0.33
3568,1992,25,4,518,1.85,1,518,168,0,0,120,0.33
3569,1992,26,1,250,1.85,1,234,234,0,0,120,0.33
3570,1992,26,2,312,1.85,1,292,292,0,0,120,0.33
3571,1992,26,3,365,1.85,1,342,342,0,0,120,0.33
3572,1992,26,4,414,1.85,1,388,388,0,0,120,0.33
3573,1992,27,1,395,1.85,1,395,310,0,0,120,0.33
3574,1992,27,2,497,1.85,1,497,390,0,0,120,0.33
3575,1992,27,3,599,1.85,1,599,470,0,0,120,0.33
3576,1992,27,4,701,1.85,1,701,550,0,0,120,0.33
3577,1992,28,1,293,1.85,1,293,293,0,0,120,0.33
3578,1992,28,2,364,1.85,1,364,364,0,0,120,0.33
3579,1992,28,3,435,1.85,1,435,435,0,0,120,0.33
3580,1992,28,4,506,1.85,1,506,506,0,0,120,0.33
3581,1992,29,1,515,1.85,1,309,309,0,0,120,0.33
3582,1992,29,2,620,1.85,1,372,372,0,0,120,0.33
3583,1992,29,3,725,1.85,1,435,435,0,0,120,0.33
3584,1992,29,4,830,1.85,1,498,498,0,0,120,0.33
3585,1992,30,1,451,1.85,1,451,451,0,0,120,0.33
3586,1992,30,2,516,1.85,1,516,516,0,0,120,0.33
3587,1992,30,3,575,1.85,1,575,575,0,0,120,0.33
3588,1992,30,4,631,1.85,1,631,631,0,0,120,0.33
3589,1992,31,1,819,1.85,1,369,322,0,0,120,0.33
3590,1992,31,2,985,1.85,1,443,424,0,0,120,0.33
3591,1992,31,3,1127,1.85,1,507,488,0,0,120,0.33
3592,1992,31,4,1260,1.85,1,567,552,0,0,120,0.33
3593,1992,32,1,258,1.85,1,258,258,0,0,120,0.33
3594,1992,32,2,324,1.85,1,324,324,0,0,120,0.33
3595,1992,32,3,389,1.85,1,389,389,0,0,120,0.33
3596,1992,32,4,455,1.85,1,455,455,0,0,120,0.33
3597,1992,33,1,468,1.85,1,468,468,0,0,120,0.33
3598,1992,33,2,577,1.85,1,577,577,0,0,120,0.33
3599,1992,33,3,687,1.85,1,687,687,0,0,120,0.33
3600,1992,33,4,800,1.85,1,800,800,0,0,120,0.33
3601,1992,34,1,472,1.85,1,472,236,0,0,120,0.33
3602,1992,34,2,544,1.85,1,544,272,0,0,120,0.33
3603,1992,34,3,594,1.85,1,594,297,0,0,120,0.33
3604,1992,34,4,648,1.85,1,648,324,0,0,120,0.33
3605,1992,35,1,326,1.85,1,326,326,0,0,120,0.33
3606,1992,35,2,401,1.85,1,401,401,0,0,120,0.33
3607,1992,35,3,491,1.85,1,491,491,0,0,120,0.33
3608,1992,35,4,558,1.85,1,558,558,0,0,120,0.33
3609,1992,36,1,700,1.85,1,274,274,0,0,120,0.33
3610,1992,36,2,853,1.85,1,334,334,0,0,120,0.33
3611,1992,36,3,1055,1.85,1,413,413,0,0,120,0.33
3612,1992,36,4,1234,1.85,1,483,483,0,0,120,0.33
3613,1992,37,1,364,1.85,1,251,251,0,0,120,0.33
3614,1992,37,2,471,1.85,1,324,324,0,0,120,0.33
3615,1992,37,3,583,1.85,1,402,402,0,0,120,0.33
3616,1992,37,4,682,1.85,1,470,470,0,0,120,0.33
3617,1992,38,1,270,1.85,1,395,395,0,0,120,0.33
3618,1992,38,2,333,1.85,1,460,460,0,0,120,0.33
3619,1992,38,3,430,1.85,1,565,565,0,0,120,0.33
3620,1992,38,4,504,1.85,1,662,662,0,0,120,0.33
3621,1992,39,1,461,1.85,1,316,316,0,0,120,0.33
3622,1992,39,2,587,1.85,1,403,403,0,0,120,0.33
3623,1992,39,3,724,1.85,1,497,497,0,0,120,0.33
3624,1992,39,4,859,1.85,1,589,589,0,0,120,0.33
3625,1992,40,1,449,1.85,1,449,449,0,0,120,0.33
3626,1992,40,2,554,1.85,1,554,554,0,0,120,0.33
3627,1992,40,3,632,1.85,1,632,632,0,0,120,0.33
3628,1992,40,4,710,1.85,1,710,710,0,0,120,0.33
3629,1992,41,1,350,1.85,1,350,159,0,0,120,0.33
3630,1992,41,2,440,1.85,1,440,200,0,0,120,0.33
3631,1992,41,3,529,1.85,1,529,240,0,0,120,0.33
3632,1992,41,4,618,1.85,1,618,281,0,0,120,0.33
3633,1992,42,1,420,1.85,1,420,357,0,0,120,0.33
3634,1992,42,2,476,1.85,1,476,404,0,0,120,0.33
3635,1992,42,3,530,1.85,1,530,450,0,0,120,0.33
3636,1992,42,4,585,1.85,1,585,497,0,0,120,0.33
3637,1992,43,1,327,1.85,1,327,142,0,0,120,0.33
3638,1992,43,2,426,1.85,1,426,185,0,0,120,0.33
3639,1992,43,3,519,1.85,1,519,226,0,0,120,0.33
